vendor_name,surface_id,surface_name,feature_id,feature_name,priority,recommended_resolution,notes
Continue,continue-agent-mode,Continue Agent mode,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-agent-mode,Continue Agent mode,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-agent-mode,Continue Agent mode,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-agent-mode,Continue Agent mode,mcp.auth.oauth,MCP OAuth,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-agent-mode,Continue Agent mode,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-agent-mode,Continue Agent mode,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-agent-mode,Continue Agent mode,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-agent-mode,Continue Agent mode,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-agent-mode,Continue Agent mode,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-agent-mode,Continue Agent mode,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-agent-mode,Continue Agent mode,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-agent-mode,Continue Agent mode,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-agent-mode,Continue Agent mode,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-agent-mode,Continue Agent mode,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-agent-mode,Continue Agent mode,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-plan-mode,Continue Plan mode,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-plan-mode,Continue Plan mode,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-plan-mode,Continue Plan mode,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-plan-mode,Continue Plan mode,mcp.auth.oauth,MCP OAuth,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-plan-mode,Continue Plan mode,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-plan-mode,Continue Plan mode,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-plan-mode,Continue Plan mode,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-plan-mode,Continue Plan mode,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-plan-mode,Continue Plan mode,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-plan-mode,Continue Plan mode,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-plan-mode,Continue Plan mode,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-plan-mode,Continue Plan mode,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-plan-mode,Continue Plan mode,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-plan-mode,Continue Plan mode,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-plan-mode,Continue Plan mode,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-chat-mode,Continue Chat mode,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-chat-mode,Continue Chat mode,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-chat-mode,Continue Chat mode,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-chat-mode,Continue Chat mode,mcp.auth.oauth,MCP OAuth,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-chat-mode,Continue Chat mode,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-chat-mode,Continue Chat mode,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-chat-mode,Continue Chat mode,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-chat-mode,Continue Chat mode,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-chat-mode,Continue Chat mode,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-chat-mode,Continue Chat mode,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-chat-mode,Continue Chat mode,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-chat-mode,Continue Chat mode,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-chat-mode,Continue Chat mode,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-chat-mode,Continue Chat mode,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Continue,continue-chat-mode,Continue Chat mode,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Cognition,cascade-desktop,Cascade desktop agent,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Cognition,cascade-desktop,Cascade desktop agent,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Cognition,cascade-desktop,Cascade desktop agent,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Cognition,cascade-desktop,Cascade desktop agent,mcp.auth.oauth,MCP OAuth,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Cognition,cascade-desktop,Cascade desktop agent,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Cognition,cascade-desktop,Cascade desktop agent,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Cognition,cascade-desktop,Cascade desktop agent,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Cognition,cascade-desktop,Cascade desktop agent,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Cognition,cascade-desktop,Cascade desktop agent,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Cognition,cascade-desktop,Cascade desktop agent,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
